subject,pattern,pat_prblty,cue1,cue2,cue3,cue4,start_time,RT,trial_outcome,response,accuracy
6201,3,0.923,1,2,0,0,830907.715917,831538.9379809,1,1,1
6201,1,0.895,1,2,3,0,830907.715917,831542.104718,1,1,1
6201,13,0.444,0,0,3,0,830907.715917,831544.405553,1,0,0
6201,2,0.778,1,2,0,4,830907.715917,831547.8546578,1,1,1
6201,1,0.895,1,2,3,0,830907.715917,831550.7047723,1,1,1
6201,12,0.077,0,0,3,4,830907.715917,831553.0046853,0,0,1
6201,9,0.5,0,2,3,0,830907.715917,831556.4379419,0,1,0
6201,5,0.833,1,0,3,0,830907.715917,831559.0552621,1,1,1
6201,7,0.895,1,0,0,0,830907.715917,831560.8880805,1,1,1
6201,3,0.923,1,2,0,0,830907.715917,831562.804891,1,1,1
6201,9,0.5,0,2,3,0,830907.715917,831565.8567779,0,0,1
6201,8,0.105,0,2,3,4,830907.715917,831568.3214545,0,0,1
6201,14,0.105,0,0,0,4,830907.715917,831570.9712967,1,0,0
6201,3,0.923,1,2,0,0,830907.715917,831575.3380906,1,1,1
6201,7,0.895,1,0,0,0,830907.715917,831577.2049384,1,1,1
6201,5,0.833,1,0,3,0,830907.715917,831582.6547609,0,1,0
6201,12,0.077,0,0,3,4,830907.715917,831584.8048006,0,0,1
6201,5,0.833,1,0,3,0,830907.715917,831588.1047959,1,0,0
6201,10,0.167,0,2,0,4,830907.715917,831591.0212584,0,0,1
6201,4,0.222,1,0,3,4,830907.715917,831594.7227829,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,84936.4900919264,1,1,1
6202,8,0.105,0,2,3,4,84931.4395811652,84940.3690663724,0,1,0
6202,7,0.895,1,0,0,0,84931.4395811652,84942.7875377608,1,1,1
6202,8,0.105,0,2,3,4,84931.4395811652,84947.0159092488,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,84950.4386355835,0,0,1
6202,9,0.5,0,2,3,0,84931.4395811652,84952.7980216365,1,1,1
6202,8,0.105,0,2,3,4,84931.4395811652,84955.9616774201,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,84958.5550660145,1,0,0
6202,3,0.923,1,2,0,0,84931.4395811652,84960.8658218604,1,1,1
6202,1,0.895,1,2,3,0,84931.4395811652,84965.3406140497,1,0,0
6202,8,0.105,0,2,3,4,84931.4395811652,84968.1086542795,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,84970.0510477202,1,1,1
6202,13,0.444,0,0,3,0,84931.4395811652,84972.4043129886,1,1,1
6202,5,0.833,1,0,3,0,84931.4395811652,84975.3697320099,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,84977.5470420885,0,1,0
6202,6,0.5,1,0,0,4,84931.4395811652,84980.400367076,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,84984.8039760973,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,84987.9459587935,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,84991.0140345125,1,0,0
6202,12,0.077,0,0,3,4,84931.4395811652,84995.6605587727,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,84998.1162784808,1,0,0
6202,12,0.077,0,0,3,4,84931.4395811652,85000.5164504856,0,0,1
6202,2,0.778,1,2,0,4,84931.4395811652,85003.7847571416,0,1,0
6202,10,0.167,0,2,0,4,84931.4395811652,85006.2355740618,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85010.7168792315,1,0,0
6202,6,0.5,1,0,0,4,84931.4395811652,85013.5069104805,0,1,0
6202,14,0.105,0,0,0,4,84931.4395811652,85015.8398715816,0,0,1
6202,11,0.556,0,2,0,0,84931.4395811652,85017.9888234507,0,1,0
6202,7,0.895,1,0,0,0,84931.4395811652,85019.9877064118,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,85022.9652520131,0,1,0
6202,12,0.077,0,0,3,4,84931.4395811652,85025.3165819704,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85029.2499155547,1,0,0
6202,12,0.077,0,0,3,4,84931.4395811652,85032.4589527555,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85037.8509026831,1,0,0
6202,2,0.778,1,2,0,4,84931.4395811652,85042.3665318166,1,0,0
6202,14,0.105,0,0,0,4,84931.4395811652,85044.4258693756,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85046.4800662968,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85048.6324247239,0,1,0
6202,8,0.105,0,2,3,4,84931.4395811652,85054.8184835718,1,0,0
6202,14,0.105,0,0,0,4,84931.4395811652,85056.8597814998,0,0,1
6202,5,0.833,1,0,3,0,84931.4395811652,85062.0580778101,1,0,0
6202,9,0.5,0,2,3,0,84931.4395811652,85065.3650068395,1,1,1
6202,2,0.778,1,2,0,4,84931.4395811652,85071.834912668,1,0,0
6202,12,0.077,0,0,3,4,84931.4395811652,85076.8656671724,0,0,1
6202,6,0.5,1,0,0,4,84931.4395811652,85080.1146963512,0,1,0
6202,2,0.778,1,2,0,4,84931.4395811652,85083.9077587319,0,0,1
6202,14,0.105,0,0,0,4,84931.4395811652,85086.540682085,0,0,1
6202,13,0.444,0,0,3,0,84931.4395811652,85090.2194875379,0,1,0
6202,1,0.895,1,2,3,0,84931.4395811652,85093.2372201884,0,0,1
6202,10,0.167,0,2,0,4,84931.4395811652,85096.3128598763,1,0,0
6202,3,0.923,1,2,0,0,84931.4395811652,85099.3250525067,1,0,0
6202,10,0.167,0,2,0,4,84931.4395811652,85101.6999155719,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85104.1084263543,1,1,1
6202,2,0.778,1,2,0,4,84931.4395811652,85108.8900312148,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85111.522709189,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85114.2762747984,0,0,1
6202,14,0.105,0,0,0,4,84931.4395811652,85116.5753335631,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85119.7283613922,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85121.7295164187,1,1,1
6202,10,0.167,0,2,0,4,84931.4395811652,85124.5843290802,1,0,0
6202,7,0.895,1,0,0,0,84931.4395811652,85126.6063748562,1,1,1
6202,14,0.105,0,0,0,4,84931.4395811652,85129.0690267764,0,0,1
6202,11,0.556,0,2,0,0,84931.4395811652,85132.5148971034,0,1,0
6202,13,0.444,0,0,3,0,84931.4395811652,85135.6977482289,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85138.3019334972,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,85141.6888632521,0,1,0
6202,5,0.833,1,0,3,0,84931.4395811652,85144.632174896,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85148.6171397028,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,85151.6283477372,1,0,0
6202,1,0.895,1,2,3,0,84931.4395811652,85154.1889096242,1,1,1
6202,10,0.167,0,2,0,4,84931.4395811652,85156.6615652713,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85158.659880815,0,1,0
6202,12,0.077,0,0,3,4,84931.4395811652,85160.8626996955,1,0,0
6202,8,0.105,0,2,3,4,84931.4395811652,85167.5064621591,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85170.7915011271,0,1,0
6202,2,0.778,1,2,0,4,84931.4395811652,85177.2524535329,1,0,0
6202,5,0.833,1,0,3,0,84931.4395811652,85181.8844853767,1,0,0
6202,1,0.895,1,2,3,0,84931.4395811652,85187.2432530199,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85189.6839731267,0,1,0
6202,1,0.895,1,2,3,0,84931.4395811652,85192.1234998773,1,1,1
6202,14,0.105,0,0,0,4,84931.4395811652,85194.4904475034,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85197.3630342254,0,0,1
6202,5,0.833,1,0,3,0,84931.4395811652,85200.5127047776,1,1,1
6202,11,0.556,0,2,0,0,84931.4395811652,85203.7177615005,1,0,0
6202,6,0.5,1,0,0,4,84931.4395811652,85206.2779240051,1,1,1
6202,5,0.833,1,0,3,0,84931.4395811652,85208.5997219039,1,1,1
6202,10,0.167,0,2,0,4,84931.4395811652,85211.7372727207,0,1,0
6202,12,0.077,0,0,3,4,84931.4395811652,85213.8637332303,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85216.6016712463,0,0,1
6202,13,0.444,0,0,3,0,84931.4395811652,85219.6564711769,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85222.1595876949,1,0,0
6202,10,0.167,0,2,0,4,84931.4395811652,85226.1025215169,0,0,1
6202,11,0.556,0,2,0,0,84931.4395811652,85229.530501083,1,1,1
6202,8,0.105,0,2,3,4,84931.4395811652,85232.548444205,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85235.626398737,1,1,1
6202,9,0.5,0,2,3,0,84931.4395811652,85241.276128324,1,0,0
6202,7,0.895,1,0,0,0,84931.4395811652,85243.5019382199,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85245.8350598269,0,0,1
6202,13,0.444,0,0,3,0,84931.4395811652,85249.009422278,1,0,0
6202,14,0.105,0,0,0,4,84931.4395811652,85251.8123039236,0,1,0
6202,12,0.077,0,0,3,4,84931.4395811652,85256.3852678857,0,1,0
6202,14,0.105,0,0,0,4,84931.4395811652,85258.6626494561,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85260.644489018,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85263.1570493746,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85265.1867395434,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85267.4014403094,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,85271.2402786985,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85275.5379326087,1,0,0
6202,8,0.105,0,2,3,4,84931.4395811652,85278.9176296735,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85282.1886618497,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85284.7498811606,1,1,1
6202,13,0.444,0,0,3,0,84931.4395811652,85287.9774932401,0,0,1
6202,14,0.105,0,0,0,4,84931.4395811652,85289.995675581,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85291.7264113653,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85294.5659848645,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85297.9603345093,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85304.1104523563,0,1,0
6202,13,0.444,0,0,3,0,84931.4395811652,85306.2780923823,1,0,0
6202,14,0.105,0,0,0,4,84931.4395811652,85308.1855034084,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85311.9269027392,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85317.1786547005,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85319.446312146,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85322.258042492,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,85327.6324243817,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85330.2884664021,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85332.1599898152,1,1,1
6202,4,0.222,1,0,3,4,84931.4395811652,85334.8628246095,0,1,0
6202,1,0.895,1,2,3,0,84931.4395811652,85337.8568088895,0,1,0
6202,6,0.5,1,0,0,4,84931.4395811652,85339.8357507894,0,1,0
6202,11,0.556,0,2,0,0,84931.4395811652,85342.2524237588,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85345.7677479654,0,0,1
6202,11,0.556,0,2,0,0,84931.4395811652,85348.372930492,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85350.3464850064,1,1,1
6202,1,0.895,1,2,3,0,84931.4395811652,85353.150369386,1,1,1
6202,8,0.105,0,2,3,4,84931.4395811652,85357.6497665478,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85360.9453143742,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,85363.3828014337,1,1,1
6202,2,0.778,1,2,0,4,84931.4395811652,85366.9296977322,1,0,0
6202,5,0.833,1,0,3,0,84931.4395811652,85368.8090592404,1,1,1
6202,11,0.556,0,2,0,0,84931.4395811652,85371.2002699511,1,1,1
6202,14,0.105,0,0,0,4,84931.4395811652,85373.5742500627,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85375.3147318747,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85377.453678648,1,1,1
6202,14,0.105,0,0,0,4,84931.4395811652,85379.4320894069,0,0,1
6202,10,0.167,0,2,0,4,84931.4395811652,85384.4492994722,0,0,1
6202,6,0.5,1,0,0,4,84931.4395811652,85388.0480237754,1,0,0
6202,8,0.105,0,2,3,4,84931.4395811652,85392.4012045129,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85395.4103485579,1,1,1
6202,9,0.5,0,2,3,0,84931.4395811652,85400.2036450239,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85403.6531915862,1,1,1
6202,5,0.833,1,0,3,0,84931.4395811652,85405.678137762,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85408.0818511635,0,0,1
6202,10,0.167,0,2,0,4,84931.4395811652,85411.8713430579,0,1,0
6202,14,0.105,0,0,0,4,84931.4395811652,85413.7814200563,1,0,0
6202,10,0.167,0,2,0,4,84931.4395811652,85417.7615922733,0,1,0
6202,3,0.923,1,2,0,0,84931.4395811652,85424.8303781197,1,1,1
6202,2,0.778,1,2,0,4,84931.4395811652,85428.4827914748,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85433.9442555144,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85439.2060717773,0,0,1
6202,8,0.105,0,2,3,4,84931.4395811652,85441.291368513,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,85444.5755621728,1,1,1
6202,5,0.833,1,0,3,0,84931.4395811652,85453.9459474999,0,1,0
6202,14,0.105,0,0,0,4,84931.4395811652,85456.6009549588,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85461.3698579506,1,1,1
6202,11,0.556,0,2,0,0,84931.4395811652,85463.92218236,0,1,0
6202,14,0.105,0,0,0,4,84931.4395811652,85466.4654578645,0,0,1
6202,4,0.222,1,0,3,4,84931.4395811652,85471.130272268,0,0,1
6202,10,0.167,0,2,0,4,84931.4395811652,85474.7919275458,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85478.4011357247,0,0,1
6202,4,0.222,1,0,3,4,84931.4395811652,85481.9380330875,1,0,0
6202,8,0.105,0,2,3,4,84931.4395811652,85485.0672382821,0,0,1
6202,3,0.923,1,2,0,0,84931.4395811652,85488.5652480432,1,1,1
6202,11,0.556,0,2,0,0,84931.4395811652,85491.3648086883,0,1,0
6202,12,0.077,0,0,3,4,84931.4395811652,85493.6540533215,0,0,1
6202,1,0.895,1,2,3,0,84931.4395811652,85497.2430517887,1,1,1
6202,14,0.105,0,0,0,4,84931.4395811652,85499.8791592503,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85502.0238996362,1,1,1
6202,13,0.444,0,0,3,0,84931.4395811652,85522.7832455114,0,0,1
6202,14,0.105,0,0,0,4,84931.4395811652,85524.7700549382,0,0,1
6202,7,0.895,1,0,0,0,84931.4395811652,85526.5148656182,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85529.3040970756,1,1,1
6202,1,0.895,1,2,3,0,84931.4395811652,85532.3871183236,1,1,1
6202,13,0.444,0,0,3,0,84931.4395811652,85535.0421083288,1,0,0
6202,2,0.778,1,2,0,4,84931.4395811652,85540.0254728678,1,1,1
6202,1,0.895,1,2,3,0,84931.4395811652,85542.9588358839,1,1,1
6202,12,0.077,0,0,3,4,84931.4395811652,85546.0035995758,0,1,0
6202,9,0.5,0,2,3,0,84931.4395811652,85549.1157993587,0,1,0
6202,5,0.833,1,0,3,0,84931.4395811652,85553.3117558421,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85555.5366776511,1,1,1
6202,3,0.923,1,2,0,0,84931.4395811652,85557.7758684002,1,1,1
6202,9,0.5,0,2,3,0,84931.4395811652,85560.5901001057,0,1,0
6202,8,0.105,0,2,3,4,84931.4395811652,85563.5960340327,0,0,1
6202,14,0.105,0,0,0,4,84931.4395811652,85565.8119760672,1,0,0
6202,3,0.923,1,2,0,0,84931.4395811652,85568.3209519061,1,1,1
6202,7,0.895,1,0,0,0,84931.4395811652,85570.6498103532,1,1,1
6202,5,0.833,1,0,3,0,84931.4395811652,85574.3789017221,0,0,1
6202,12,0.077,0,0,3,4,84931.4395811652,85594.7756510841,0,0,1
6202,5,0.833,1,0,3,0,84931.4395811652,85597.8909959613,1,1,1
6202,10,0.167,0,2,0,4,84931.4395811652,85600.6740751489,0,1,0
6202,4,0.222,1,0,3,4,84931.4395811652,85603.5374736782,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065052.7920293,1,1,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065056.5573904,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065058.5908726,1,1,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065061.0086185,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065063.1408832,0,0,1
6204,9,0.5,0,2,3,0,1065045.6235874,1065065.2739896,1,0,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065069.0585262,0,1,0
6204,12,0.077,0,0,3,4,1065045.6235874,1065073.907575,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065077.9241519,1,1,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065081.6574811,1,1,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065085.9908095,0,0,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065089.2407311,1,1,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065091.775354,1,0,0
6204,5,0.833,1,0,3,0,1065045.6235874,1065094.2408256,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065096.2760883,0,1,0
6204,6,0.5,1,0,0,4,1065045.6235874,1065099.5741551,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065103.3076148,0,1,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065109.8408391,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065114.9907589,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065119.1922347,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065122.3241236,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065127.3252725,0,0,1
6204,2,0.778,1,2,0,4,1065045.6235874,1065130.8576211,0,1,0
6204,10,0.167,0,2,0,4,1065045.6235874,1065134.5589694,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065138.3087494,1,1,1
6204,6,0.5,1,0,0,4,1065045.6235874,1065141.4075986,0,1,0
6204,14,0.105,0,0,0,4,1065045.6235874,1065144.6576158,0,1,0
6204,11,0.556,0,2,0,0,1065045.6235874,1065147.3741974,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065150.2754127,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065155.3086076,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065158.6740945,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065162.0409435,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065165.7743536,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065169.5255724,1,1,1
6204,2,0.778,1,2,0,4,1065045.6235874,1065172.4920704,1,1,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065175.7742435,0,1,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065179.1921255,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065182.9074649,0,1,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065187.0410177,1,1,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065190.0409572,0,0,1
6204,5,0.833,1,0,3,0,1065045.6235874,1065193.0408303,1,1,1
6204,9,0.5,0,2,3,0,1065045.6235874,1065196.15759,1,0,0
6204,2,0.778,1,2,0,4,1065045.6235874,1065200.1589157,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065205.0921067,0,0,1
6204,6,0.5,1,0,0,4,1065045.6235874,1065207.8587599,0,1,0
6204,2,0.778,1,2,0,4,1065045.6235874,1065210.5743584,0,1,0
6204,14,0.105,0,0,0,4,1065045.6235874,1065215.5577107,0,0,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065218.8741594,0,1,0
6204,1,0.895,1,2,3,0,1065045.6235874,1065224.0754957,0,1,0
6204,10,0.167,0,2,0,4,1065045.6235874,1065226.7918211,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065229.3256545,1,1,1
6204,10,0.167,0,2,0,4,1065045.6235874,1065233.6576169,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065236.5755032,1,1,1
6204,2,0.778,1,2,0,4,1065045.6235874,1065239.8243144,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065244.2253625,0,0,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065247.3076515,0,0,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065249.9254624,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065252.6253355,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065254.7911154,1,1,1
6204,10,0.167,0,2,0,4,1065045.6235874,1065258.7243811,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065260.6756448,1,1,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065262.9744107,0,0,1
6204,11,0.556,0,2,0,0,1065045.6235874,1065265.4588358,0,0,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065268.3926207,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065271.0575796,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065273.7077228,0,1,0
6204,5,0.833,1,0,3,0,1065045.6235874,1065276.7089534,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065278.8076371,0,0,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065281.1242722,1,1,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065285.4242214,1,1,1
6204,10,0.167,0,2,0,4,1065045.6235874,1065289.1576142,0,1,0
6204,7,0.895,1,0,0,0,1065045.6235874,1065291.0744477,0,1,0
6204,12,0.077,0,0,3,4,1065045.6235874,1065293.8923874,1,0,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065297.524407,0,1,0
6204,12,0.077,0,0,3,4,1065045.6235874,1065301.8920788,0,1,0
6204,2,0.778,1,2,0,4,1065045.6235874,1065304.5911289,1,1,1
6204,5,0.833,1,0,3,0,1065045.6235874,1065307.0745223,1,1,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065310.5088702,1,0,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065312.8090815,0,1,0
6204,1,0.895,1,2,3,0,1065045.6235874,1065316.3410952,1,1,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065318.9746372,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065321.5244426,0,0,1
6204,5,0.833,1,0,3,0,1065045.6235874,1065324.3909572,1,0,0
6204,11,0.556,0,2,0,0,1065045.6235874,1065326.9911192,1,1,1
6204,6,0.5,1,0,0,4,1065045.6235874,1065329.8579746,1,1,1
6204,5,0.833,1,0,3,0,1065045.6235874,1065333.0255458,1,1,1
6204,10,0.167,0,2,0,4,1065045.6235874,1065335.9434123,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065338.7591079,0,0,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065342.0756153,0,0,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065344.340997,0,0,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065348.0255533,1,0,0
6204,10,0.167,0,2,0,4,1065045.6235874,1065352.9591597,0,0,1
6204,11,0.556,0,2,0,0,1065045.6235874,1065355.1758171,1,0,0
6204,8,0.105,0,2,3,4,1065045.6235874,1065360.0745223,0,1,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065363.1245627,1,1,1
6204,9,0.5,0,2,3,0,1065045.6235874,1065367.858059,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065369.9423384,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065379.125105,0,1,0
6204,13,0.444,0,0,3,0,1065045.6235874,1065382.6409834,1,0,0
6204,14,0.105,0,0,0,4,1065045.6235874,1065385.4911443,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065391.942298,0,0,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065394.2745792,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065396.2910865,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065398.6744955,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065400.7413415,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065403.2911479,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065407.2911834,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065411.540969,1,1,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065416.6246301,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065419.742321,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065422.624883,1,1,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065425.1421707,0,0,1
6204,14,0.105,0,0,0,4,1065045.6235874,1065427.3578534,0,0,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065429.3078233,1,1,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065431.6423398,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065434.2925039,0,0,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065438.207872,0,0,1
6204,13,0.444,0,0,3,0,1065045.6235874,1065440.4925521,1,0,0
6204,14,0.105,0,0,0,4,1065045.6235874,1065442.9256858,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065445.7077397,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065448.3412542,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065450.8925666,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065452.9092264,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065456.0412234,1,0,0
6204,3,0.923,1,2,0,0,1065045.6235874,1065458.2744465,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065460.1912325,1,1,1
6204,4,0.222,1,0,3,4,1065045.6235874,1065463.6078893,0,0,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065466.0589342,0,1,0
6204,6,0.5,1,0,0,4,1065045.6235874,1065469.1423503,0,1,0
6204,11,0.556,0,2,0,0,1065045.6235874,1065471.3255728,1,1,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065473.492489,0,0,1
6204,11,0.556,0,2,0,0,1065045.6235874,1065476.009823,1,1,1
6204,7,0.895,1,0,0,0,1065045.6235874,1065477.9422583,1,1,1
6204,1,0.895,1,2,3,0,1065045.6235874,1065480.6077725,1,1,1
6204,8,0.105,0,2,3,4,1065045.6235874,1065484.2591125,0,0,1
6204,12,0.077,0,0,3,4,1065045.6235874,1065486.5245838,0,0,1
6204,3,0.923,1,2,0,0,1065045.6235874,1065489.1413161,1,1,1
6204,2,0.778,1,2,0,4,1065045.6235874,1065492.4577979,1,1,1
6204,5,0.833,1,0,3,0,1065045.6235874,1065495.9252895,1,1,1
6204,11,0.556,0,2,0,0,1065045.6235874,1065497.9089974,1,1,1
